message_id,channel,timestamp,date_display,text,views,has_photo,has_video,forwarded_from,is_reply,mentions_bkash,mentions_nagad,mentions_rocket,has_fraud_keyword,has_url,has_phone,has_username,has_bangla,word_count,scraped_at
97,LGPaymentgateway,2026-01-26T07:14:50+00:00,07:14,"❤️
Dear Merchant Partners,
❤️
Greetings to you all.
❤️
In recent years, competition in the Indian market has become increasingly intense. Unfortunately, there have also been cases of unfair competition, false accusations, misleading promotions, and even counterfeit or fraudulent practices, which have caused confusion and potential risks for some merchants.
❤️
LGpayment has been deeply rooted in the Indian market for many years and has always stayed true to its original mission. We remain committed to 
compliant operations, integrity, and professional service
, focusing solely on providing merchants with stable, secure, and high-quality payment solutions—rather than engaging in meaningless price wars or deceptive practices.
❤️
We sincerely hope that every partner can operate steadily and achieve sustainable growth in the new year, while avoiding losses caused by misleading or false information.
❤️
We kindly remind all merchants to 
identify and engage only with LGpayment’s official channels and official IDs
, and to remain vigilant against impersonation and fraud.
If you have any questions, please feel free to verify directly with our official representatives.
❤️
https://t.me/LGPaymentgateway
❤️
Follow our official YouTube  
❤️
https://youtube.com/@lgpayment?si=qXQAWz-SAU5gqFzl
✈️
@kissgogogo
 
@LGpay999
❤️
Thank you for your continued trust and support.
❤️
LGpayment will continue to repay your confidence with concrete actions and reliable services.",1780,False,False,,False,False,False,False,True,True,False,True,False,209,2026-05-24T03:43:23.551332
98,LGPaymentgateway,2026-01-26T18:41:33+00:00,18:41,"⚠️
Important Notice | Beware of Fraud
⚠️
⚠️
Recently, we have discovered that criminals are creating and using a robot impersonating our company to carry out fraudulent activities.
“
@lg_lbot
”
We hereby declare that this robot has no affiliation whatsoever with lGpayment and is not an official product or service of our company.
⚠️
We strongly advise all users to remain vigilant and do not engage in any transactions, transfers, or information exchanges with this robot to avoid potential financial loss.
If you encounter or have already interacted with suspicious activity, please delete it immediately.
Thank you for your understanding and cooperation.
lGpayment Company",2430,False,False,,False,False,False,False,True,False,False,True,False,106,2026-05-24T03:43:23.551879
99,LGPaymentgateway,2026-02-07T08:27:54+00:00,08:27,"⚠️
Important Notice | Beware of Fraud
⚠️
⚠️
Recently, we have discovered that criminals are creating and using a robot impersonating our company to carry out fraudulent activities.
“
@lg_lbot
”
We hereby declare that this robot has no affiliation whatsoever with lGpayment and is not an official product or service of our company.
⚠️
It's not our gateway, please be careful not to get scammed.
⚠️
We strongly advise all users to remain vigilant and do not engage in any transactions, transfers, or information exchanges with this robot to avoid potential financial loss.
If you encounter or have already interacted with suspicious activity, please delete it immediately.
Thank you for your understanding and cooperation.
lGpayment Company",1940,True,False,LG Cross-border payment technology service provider,False,False,False,False,True,False,False,True,False,118,2026-05-24T03:43:23.552304
78,LGPaymentgateway,2025-06-01T08:05:26+00:00,08:05,"LG Payment | Cross-Border Payment Solutions for India
LG Payment provides secure, flexible, and private cross-border payment solutions
✅
 Risk mitigation
✅
 Anonymous & compliant fund flow
✅
 Trusted by multiple platforms
📧
 Contact us: lgpaymentindia@gmail.com
Let’s make payments easier, safer, and smarter.",1380,False,False,LG Cross-border payment technology service provider,False,False,False,False,False,False,False,True,False,43,2026-05-24T03:43:25.464133
79,LGPaymentgateway,2025-06-02T09:18:50+00:00,09:18,"Glory Banquet · Celebrating Excellence
To honor the outstanding achievements of our top-performing agents in India, we are pleased to host an exclusive high-end reception on 
July 1st, 2025
, at the iconic 
Fairmont Peace Hotel
 in Shanghai, China. This grand event is dedicated to our most successful payment gateway partners, recognizing their exceptional performance and unwavering dedication. The Peace Hotel, a historic landmark that has welcomed global leaders and dignitaries, will now witness another moment of brilliance—our shared success. A star-class banquet, VIP hospitality, and a symbol of honor await only the very best. We believe this is not just a celebration, but the beginning of a new chapter in our global journey.",1900,True,False,LG Cross-border payment technology service provider,False,False,False,False,True,False,False,False,False,114,2026-05-24T03:43:25.464526
80,LGPaymentgateway,2025-06-05T12:02:24+00:00,12:02,"Looking to earn more from your game platform?
LG Payment is now partnering with developers in India, Pakistan, and Bangladesh!
❤️
✈️
 Telegram           
✈️
 Telegram2",2580,False,False,,False,False,False,False,False,False,False,False,False,25,2026-05-24T03:43:25.464817
81,LGPaymentgateway,2025-07-06T08:26:57+00:00,08:26,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",2230,False,False,,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:25.465182
82,LGPaymentgateway,2025-08-03T07:51:40+00:00,07:51,"Navigating Excellence · Shaping the Future
October 1, 2025 · Rosewood Hong Kong
As the global payment and digital entertainment industries enter a new era of deep integration and transformation, we are honored to invite industry leaders, platform founders, and strategic partners from around the world to gather at the pinnacle of Asia—Rosewood Hong Kong—on October 1, 2025, for an exclusive, high-level international summit.
This event is strictly by invitation only, open to a select group of core partners and leading global platform representatives. In a private dining venue overlooking Victoria Harbour, we will engage in in-depth dialogue on innovation, collaboration, and global expansion.
Formal invitations have been delivered to our distinguished guests. Kindly check your inbox.
We firmly believe that true partnerships begin with meaningful connection, and that genuine trust is forged through face-to-face understanding.
This is not merely a night of celebration—it marks the beginning of our next global chapter.",2060,True,False,,False,False,False,False,False,False,False,False,False,152,2026-05-24T03:43:25.465559
83,LGPaymentgateway,2025-08-24T13:42:41+00:00,13:42,"【LGPayment Notice】
Today, while all payment channels in India are under nationwide suspension, 
LGPayment
 remains fully operational with uninterrupted services.
We understand how critical payments are for your business, and no matter the external challenges, 
LGPayment is committed to safeguarding the security and stability of your transactions
.
Thank you for your trust and support.
LGPayment — Your Reliable Payment Partner
Official website
https://www.lg-pay.org
https://www.lg-pay.com
email：lgpaymentindia@gmail.com
youtube：
https://youtube.com/@lgpayment?si=ey3Juj_4-ZEZBSv2",1770,True,False,LGPayment Game platform payment solution,False,False,False,False,False,True,False,True,False,68,2026-05-24T03:43:25.465895
84,LGPaymentgateway,2025-08-27T12:15:06+00:00,12:15,"【Good News】
 
🎉
Dear Partner,
The Pakistan market has now 
fully resumed
! Our top-up service is back online with a 
minimum recharge starting from just 100 PKR
, giving you a more convenient and flexible payment experience.
As always, we remain committed to providing you with stable, secure, and efficient services to support your business growth.
Thank you for your trust and continued support!
— LGPayment Team",1910,False,False,,False,False,False,False,False,False,False,False,False,68,2026-05-24T03:43:25.466223
85,LGPaymentgateway,2025-09-02T03:10:10+00:00,03:10,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",3250,False,False,,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:25.466515
86,LGPaymentgateway,2025-09-04T12:36:33+00:00,12:36,"🚨
Complete Separation. Guaranteed Security 
🚨
The more intense the external environment becomes, the more you need a payment channel that truly 
protects your platform’s survival
.
Our gateway is not just another channel — it is 
end-to-end isolation + multi-layer encryption
, completely cutting off any link between transactions and individuals. No matter the situation, nothing can be traced back to your platform.
✅
Our gateway uses multiple layers of security isolation, with every transaction encrypted and anonymized — the platform and individuals remain fully separated.
✅
Even under external turbulence, our channels remain stable, ensuring the highest possible success rate.
✅
Proven in the Indian market for a long time, our system has passed countless tests of stability, security, and discretion — far beyond any competitor.
In other words: 
with our payment solution, you face no extra risk, and your platform remains fully under control.
We will continue to optimize our channels to guarantee smooth and stable transactions for all partners.",2970,False,False,,False,False,False,False,True,False,False,False,False,163,2026-05-24T03:43:25.466896
87,LGPaymentgateway,2025-09-06T09:06:13+00:00,09:06,"📢
 
Compliance Reminder and Customer Notice
Recently, we discovered that a customer engaged in misconduct by using our payment gateway, 
illegally attempting to misappropriate funds from others
. Such behavior constitutes a serious violation of our compliance requirements and severely harms the security of other customers’ funds.
🔒
To protect the legitimate rights and security of all our customers, this customer’s account has been 
suspended and permanently blacklisted
, and will no longer be allowed to use our services.
Thank you for your understanding and cooperation.
—— LG
 Payment Gateway Team",3310,True,False,,False,False,False,False,False,False,False,False,False,91,2026-05-24T03:43:25.467285
88,LGPaymentgateway,2025-09-13T10:50:55+00:00,10:50,"LGpay India 
🇮🇳
丨
Product: Full wake-up of public households
✅
Product Code: INRUPI
✅
Single recharge limit: 100-50000
✅
Single payment limit: 100-50000
⚠
 Back U Exchange Rate: Real Time Quote
Operating time 24h year-round
Special circumstances will be stopped in advance notice
⚠️
Complaints: The complaint amount is frozen at 1:3 and returned to the merchant after handling.
📣
customer opening type: regular BC, slot, truco, comprehensive game, real gold game, etc.
High success rate Native wake-up 
📣
📣
Solve all payment challenges for customers
Recognition
🔠
🔠
https://t.me/LGPaymentgateway",2330,False,False,,False,False,False,False,False,True,False,False,False,91,2026-05-24T03:43:25.467613
89,LGPaymentgateway,2025-10-13T06:54:52+00:00,06:54,"乐观支付
最新上线
❤
新进源头产品
国家：巴基斯坦
🇵🇰
通道名称：LGpay原生钱包
资金：一类
产 品：原生jazzcash
✅
产品编码：PKRPH（正式）
充值模式：原生转账现金
✅
充值单笔限额：100-50000
✅
代付单笔限额：100-50000
✅
回U汇率：实时报价
运营时间24小时全年无休
特殊情况切停会提前通知
投诉情况：投诉金额1：3冻结，处理完归还商户
⚠️
客户盘口类型：正规BC、老虎机、特鲁科、综合游戏、真金游戏等
成功率超高 原生唤醒
📣
📣
📣
为客户解决所有支付难题
承认
🔠
🔠",2070,False,False,,False,False,False,False,False,False,False,False,False,33,2026-05-24T03:43:25.468159
91,LGPaymentgateway,2025-10-16T11:39:20+00:00,11:39,"🌟
 
🔠
🔠
 Payment | 
Secure Cross-Border Payment Solutions Made for India
 
🌟
Empower your digital platform with 
🔠
🔠
 
Payment
 — the trusted cross-border payment partner designed for businesses in India. We provide seamless, secure, and scalable payment integration to help you reach global audiences with ease. 
✈️
✨
 
Why Choose LG Payment?
☝️
 Robust & reliable transaction infrastructure
☝️
 Fully secure and privacy-compliant processing
☝️
 Trusted by leading platforms across South Asia
📩
 Ready to transform your payment experience?
Contact us today at:
 
🧪
 lgpaymentindia@gmail.com
YouTube official link
https://youtube.com/@lgpayment?si=qXQAWz-SAU5gqFzl
Let’s make payments easier, safer, and smarter — together! 
⭐
#CrossBorderPayment
 
#PaymentSolutions
 
#IndiaBusiness
 
#FintechIndia
 
#DigitalPayments
 
#LGPayment",2110,False,False,LG Cross-border payment technology service provider,False,False,False,False,False,True,False,True,False,107,2026-05-24T03:43:25.468580
92,LGPaymentgateway,2025-11-08T12:20:01+00:00,12:20,"🔴
 Dear Partners and Users,
Hello everyone,
Recently, we have discovered some fraudsters attempting to exploit our payment gateway for fraudulent activities. Please remain vigilant and cautious.
To prevent further incidents of balance theft, we kindly remind you to safeguard your passwords and Google accounts. Do not share them with others under any circumstances. Additionally, please note that we will no longer offer payment password change services for new accounts after 7 days of creation.
‼️
‼️
Let us work together to make payments safer for everyone.
Thank you!
✉️",3270,True,False,,False,False,False,False,True,False,False,False,False,90,2026-05-24T03:43:25.469145
93,LGPaymentgateway,2025-12-01T10:58:11+00:00,10:58,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",1750,False,False,LGpayment官方通知,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:25.469485
94,LGPaymentgateway,2025-12-25T15:58:56+00:00,15:58,"❤️
 LGpayment 
❤️
wishes everyone a Merry Christmas! 
May this warm festival bring you abundant joy, heartfelt hugs, and endless surprises. Let the Christmas bells ring with happiness, let the snowflakes dance with beauty, and together, let's embrace the infinite possibilities of the new year! 
🎄
✨
❤️
 LGpayment 
❤️
祝大家圣诞快乐！
愿这个温馨的节日带给你无尽的欢乐、衷心的拥抱和无尽的惊喜。让圣诞的钟声带着幸福响起，让雪花带着美丽起舞，一起，让我们拥抱新的一年的无限可能！
🎄
✨",2140,True,False,,False,False,False,False,False,False,False,False,False,54,2026-05-24T03:43:25.469871
95,LGPaymentgateway,2025-12-28T05:46:57+00:00,05:46,"📢
 
Channel Update
Currently, our 
Bangladesh payment channels are operating stably
, with strong performance in both success rates and settlement speed. The channels are now ready to support 
continuous volume scaling
.
If you have 
collection requirements for the Bangladesh market
, please feel free to contact us for 
channel integration and account onboarding
.
In addition, we offer a 
one-stop platform solution
, including but not limited to:
 • Technical system setup
 • Payment gateway integration and local adaptation
 • Promotional and campaign planning
 • Operational strategy and data optimization support
This solution is ideal for teams and projects that are 
entering or planning to scale in the Bangladesh market
.
📩
 Please contact us directly to receive 
detailed solutions and testing support
.
✈️
✈️
：
@kissgogogo
 
@LGpay999",1740,False,False,,False,False,False,False,False,False,False,True,False,131,2026-05-24T03:43:25.470221
96,LGPaymentgateway,2025-12-31T16:30:32+00:00,16:30,"lGpayment团队在此向各位老板致以最诚挚的元旦问候与祝福。
❤️
感谢大家在过去一年中的信任与鼎力支持，让我们能够携手共进、稳步前行。
❤️
新的一年，我们将持续优化支付服务与系统稳定性，与各位伙伴深化合作、共创更大价值。衷心祝愿各位老板元旦快乐，事业蒸蒸日上，生意兴隆通达，财源广进，万事如意
❤️
❤️
❤️
❤️
The LGpayment team would like to extend its most sincere New Year’s greetings and blessings to all ourbusinesspartners.
❤️
We are grateful for the trust and strong support you have given us over the past year, which has enabled us to move forward together in a steady and successful manner. 
❤️
In the new year, we will continue to improve our payment services and enhance the stability of our systems. We look forward to deepening our cooperation with all of you in order to create even greater value together. Once again, we wish you all a happy New Year, continued success in your endeavors, prosperous business, abundant wealth, and may all your wishes come true! 
❤️
lGpayment  
❤️
❤️
❤️",1880,True,False,,False,False,False,False,False,False,False,False,False,129,2026-05-24T03:43:25.470676
97,LGPaymentgateway,2026-01-26T07:14:50+00:00,07:14,"❤️
Dear Merchant Partners,
❤️
Greetings to you all.
❤️
In recent years, competition in the Indian market has become increasingly intense. Unfortunately, there have also been cases of unfair competition, false accusations, misleading promotions, and even counterfeit or fraudulent practices, which have caused confusion and potential risks for some merchants.
❤️
LGpayment has been deeply rooted in the Indian market for many years and has always stayed true to its original mission. We remain committed to 
compliant operations, integrity, and professional service
, focusing solely on providing merchants with stable, secure, and high-quality payment solutions—rather than engaging in meaningless price wars or deceptive practices.
❤️
We sincerely hope that every partner can operate steadily and achieve sustainable growth in the new year, while avoiding losses caused by misleading or false information.
❤️
We kindly remind all merchants to 
identify and engage only with LGpayment’s official channels and official IDs
, and to remain vigilant against impersonation and fraud.
If you have any questions, please feel free to verify directly with our official representatives.
❤️
https://t.me/LGPaymentgateway
❤️
Follow our official YouTube  
❤️
https://youtube.com/@lgpayment?si=qXQAWz-SAU5gqFzl
✈️
@kissgogogo
 
@LGpay999
❤️
Thank you for your continued trust and support.
❤️
LGpayment will continue to repay your confidence with concrete actions and reliable services.",1780,False,False,,False,False,False,False,True,True,False,True,False,209,2026-05-24T03:43:25.471099
98,LGPaymentgateway,2026-01-26T18:41:33+00:00,18:41,"⚠️
Important Notice | Beware of Fraud
⚠️
⚠️
Recently, we have discovered that criminals are creating and using a robot impersonating our company to carry out fraudulent activities.
“
@lg_lbot
”
We hereby declare that this robot has no affiliation whatsoever with lGpayment and is not an official product or service of our company.
⚠️
We strongly advise all users to remain vigilant and do not engage in any transactions, transfers, or information exchanges with this robot to avoid potential financial loss.
If you encounter or have already interacted with suspicious activity, please delete it immediately.
Thank you for your understanding and cooperation.
lGpayment Company",2430,False,False,,False,False,False,False,True,False,False,True,False,106,2026-05-24T03:43:25.471653
77,LGPaymentgateway,2025-05-30T08:30:27+00:00,08:30,"How Indian Gaming Platforms Accept UPI & Paytm in 2025 | Fast Cross-Border Payment Gateway
Are you operating a digital gaming or entertainment platform in India and facing issues with payment acceptance?
We provide secure and fast cross-border payment gateway services tailored for high-risk industries in India — including UPI, Paytm, PhonePe, IMPS, and more.
✅
 Stable UPI and Paytm top-up options  
✅
 INR to USDT or stablecoin conversion  
✅
 No KYC required for end users  
✅
 Serving clients from Delhi, Mumbai, Bangalore and more  
✅
 Trusted by 20+ platforms in India, Pakistan & Southeast Asia
🔗
 Visit our website:  
https://www.lg-pay.com
 
📲
 Telegram: 
✈️
@kissgogogo
 
✈️
@lgpay999
📧
 Contact: lgpaymentindia@gmail.com
#iGamingIndia
 
#CrossBorderPayment
 
#DigitalEntertainment
 
#UPIPayment
 
#PaytmGateway
 
#GamingPlatformIndia
 
#HighRiskPayment",1660,True,False,LG Cross-border payment technology service provider,False,False,False,False,False,True,False,True,False,117,2026-05-24T03:43:27.372687
78,LGPaymentgateway,2025-06-01T08:05:26+00:00,08:05,"LG Payment | Cross-Border Payment Solutions for India
LG Payment provides secure, flexible, and private cross-border payment solutions
✅
 Risk mitigation
✅
 Anonymous & compliant fund flow
✅
 Trusted by multiple platforms
📧
 Contact us: lgpaymentindia@gmail.com
Let’s make payments easier, safer, and smarter.",1380,False,False,LG Cross-border payment technology service provider,False,False,False,False,False,False,False,True,False,43,2026-05-24T03:43:27.373160
79,LGPaymentgateway,2025-06-02T09:18:50+00:00,09:18,"Glory Banquet · Celebrating Excellence
To honor the outstanding achievements of our top-performing agents in India, we are pleased to host an exclusive high-end reception on 
July 1st, 2025
, at the iconic 
Fairmont Peace Hotel
 in Shanghai, China. This grand event is dedicated to our most successful payment gateway partners, recognizing their exceptional performance and unwavering dedication. The Peace Hotel, a historic landmark that has welcomed global leaders and dignitaries, will now witness another moment of brilliance—our shared success. A star-class banquet, VIP hospitality, and a symbol of honor await only the very best. We believe this is not just a celebration, but the beginning of a new chapter in our global journey.",1900,True,False,LG Cross-border payment technology service provider,False,False,False,False,True,False,False,False,False,114,2026-05-24T03:43:27.373520
80,LGPaymentgateway,2025-06-05T12:02:24+00:00,12:02,"Looking to earn more from your game platform?
LG Payment is now partnering with developers in India, Pakistan, and Bangladesh!
❤️
✈️
 Telegram           
✈️
 Telegram2",2580,False,False,,False,False,False,False,False,False,False,False,False,25,2026-05-24T03:43:27.373799
81,LGPaymentgateway,2025-07-06T08:26:57+00:00,08:26,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",2230,False,False,,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:27.374158
82,LGPaymentgateway,2025-08-03T07:51:40+00:00,07:51,"Navigating Excellence · Shaping the Future
October 1, 2025 · Rosewood Hong Kong
As the global payment and digital entertainment industries enter a new era of deep integration and transformation, we are honored to invite industry leaders, platform founders, and strategic partners from around the world to gather at the pinnacle of Asia—Rosewood Hong Kong—on October 1, 2025, for an exclusive, high-level international summit.
This event is strictly by invitation only, open to a select group of core partners and leading global platform representatives. In a private dining venue overlooking Victoria Harbour, we will engage in in-depth dialogue on innovation, collaboration, and global expansion.
Formal invitations have been delivered to our distinguished guests. Kindly check your inbox.
We firmly believe that true partnerships begin with meaningful connection, and that genuine trust is forged through face-to-face understanding.
This is not merely a night of celebration—it marks the beginning of our next global chapter.",2060,True,False,,False,False,False,False,False,False,False,False,False,152,2026-05-24T03:43:27.374533
83,LGPaymentgateway,2025-08-24T13:42:41+00:00,13:42,"【LGPayment Notice】
Today, while all payment channels in India are under nationwide suspension, 
LGPayment
 remains fully operational with uninterrupted services.
We understand how critical payments are for your business, and no matter the external challenges, 
LGPayment is committed to safeguarding the security and stability of your transactions
.
Thank you for your trust and support.
LGPayment — Your Reliable Payment Partner
Official website
https://www.lg-pay.org
https://www.lg-pay.com
email：lgpaymentindia@gmail.com
youtube：
https://youtube.com/@lgpayment?si=ey3Juj_4-ZEZBSv2",1770,True,False,LGPayment Game platform payment solution,False,False,False,False,False,True,False,True,False,68,2026-05-24T03:43:27.374860
84,LGPaymentgateway,2025-08-27T12:15:06+00:00,12:15,"【Good News】
 
🎉
Dear Partner,
The Pakistan market has now 
fully resumed
! Our top-up service is back online with a 
minimum recharge starting from just 100 PKR
, giving you a more convenient and flexible payment experience.
As always, we remain committed to providing you with stable, secure, and efficient services to support your business growth.
Thank you for your trust and continued support!
— LGPayment Team",1910,False,False,,False,False,False,False,False,False,False,False,False,68,2026-05-24T03:43:27.375182
85,LGPaymentgateway,2025-09-02T03:10:10+00:00,03:10,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",3250,False,False,,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:27.375478
86,LGPaymentgateway,2025-09-04T12:36:33+00:00,12:36,"🚨
Complete Separation. Guaranteed Security 
🚨
The more intense the external environment becomes, the more you need a payment channel that truly 
protects your platform’s survival
.
Our gateway is not just another channel — it is 
end-to-end isolation + multi-layer encryption
, completely cutting off any link between transactions and individuals. No matter the situation, nothing can be traced back to your platform.
✅
Our gateway uses multiple layers of security isolation, with every transaction encrypted and anonymized — the platform and individuals remain fully separated.
✅
Even under external turbulence, our channels remain stable, ensuring the highest possible success rate.
✅
Proven in the Indian market for a long time, our system has passed countless tests of stability, security, and discretion — far beyond any competitor.
In other words: 
with our payment solution, you face no extra risk, and your platform remains fully under control.
We will continue to optimize our channels to guarantee smooth and stable transactions for all partners.",2970,False,False,,False,False,False,False,True,False,False,False,False,163,2026-05-24T03:43:27.375856
87,LGPaymentgateway,2025-09-06T09:06:13+00:00,09:06,"📢
 
Compliance Reminder and Customer Notice
Recently, we discovered that a customer engaged in misconduct by using our payment gateway, 
illegally attempting to misappropriate funds from others
. Such behavior constitutes a serious violation of our compliance requirements and severely harms the security of other customers’ funds.
🔒
To protect the legitimate rights and security of all our customers, this customer’s account has been 
suspended and permanently blacklisted
, and will no longer be allowed to use our services.
Thank you for your understanding and cooperation.
—— LG
 Payment Gateway Team",3310,True,False,,False,False,False,False,False,False,False,False,False,91,2026-05-24T03:43:27.376241
88,LGPaymentgateway,2025-09-13T10:50:55+00:00,10:50,"LGpay India 
🇮🇳
丨
Product: Full wake-up of public households
✅
Product Code: INRUPI
✅
Single recharge limit: 100-50000
✅
Single payment limit: 100-50000
⚠
 Back U Exchange Rate: Real Time Quote
Operating time 24h year-round
Special circumstances will be stopped in advance notice
⚠️
Complaints: The complaint amount is frozen at 1:3 and returned to the merchant after handling.
📣
customer opening type: regular BC, slot, truco, comprehensive game, real gold game, etc.
High success rate Native wake-up 
📣
📣
Solve all payment challenges for customers
Recognition
🔠
🔠
https://t.me/LGPaymentgateway",2330,False,False,,False,False,False,False,False,True,False,False,False,91,2026-05-24T03:43:27.376570
89,LGPaymentgateway,2025-10-13T06:54:52+00:00,06:54,"乐观支付
最新上线
❤
新进源头产品
国家：巴基斯坦
🇵🇰
通道名称：LGpay原生钱包
资金：一类
产 品：原生jazzcash
✅
产品编码：PKRPH（正式）
充值模式：原生转账现金
✅
充值单笔限额：100-50000
✅
代付单笔限额：100-50000
✅
回U汇率：实时报价
运营时间24小时全年无休
特殊情况切停会提前通知
投诉情况：投诉金额1：3冻结，处理完归还商户
⚠️
客户盘口类型：正规BC、老虎机、特鲁科、综合游戏、真金游戏等
成功率超高 原生唤醒
📣
📣
📣
为客户解决所有支付难题
承认
🔠
🔠",2070,False,False,,False,False,False,False,False,False,False,False,False,33,2026-05-24T03:43:27.377012
91,LGPaymentgateway,2025-10-16T11:39:20+00:00,11:39,"🌟
 
🔠
🔠
 Payment | 
Secure Cross-Border Payment Solutions Made for India
 
🌟
Empower your digital platform with 
🔠
🔠
 
Payment
 — the trusted cross-border payment partner designed for businesses in India. We provide seamless, secure, and scalable payment integration to help you reach global audiences with ease. 
✈️
✨
 
Why Choose LG Payment?
☝️
 Robust & reliable transaction infrastructure
☝️
 Fully secure and privacy-compliant processing
☝️
 Trusted by leading platforms across South Asia
📩
 Ready to transform your payment experience?
Contact us today at:
 
🧪
 lgpaymentindia@gmail.com
YouTube official link
https://youtube.com/@lgpayment?si=qXQAWz-SAU5gqFzl
Let’s make payments easier, safer, and smarter — together! 
⭐
#CrossBorderPayment
 
#PaymentSolutions
 
#IndiaBusiness
 
#FintechIndia
 
#DigitalPayments
 
#LGPayment",2110,False,False,LG Cross-border payment technology service provider,False,False,False,False,False,True,False,True,False,107,2026-05-24T03:43:27.377460
92,LGPaymentgateway,2025-11-08T12:20:01+00:00,12:20,"🔴
 Dear Partners and Users,
Hello everyone,
Recently, we have discovered some fraudsters attempting to exploit our payment gateway for fraudulent activities. Please remain vigilant and cautious.
To prevent further incidents of balance theft, we kindly remind you to safeguard your passwords and Google accounts. Do not share them with others under any circumstances. Additionally, please note that we will no longer offer payment password change services for new accounts after 7 days of creation.
‼️
‼️
Let us work together to make payments safer for everyone.
Thank you!
✉️",3270,True,False,,False,False,False,False,True,False,False,False,False,90,2026-05-24T03:43:27.378416
93,LGPaymentgateway,2025-12-01T10:58:11+00:00,10:58,"Dear Users, Greetings!
Our company is built on the core principle of integrity and trust, earning the appreciation and confidence of our users. We are pleased to announce that we have now officially added Bangladesh as a new payment gateway!
For those interested or currently operating in this market, please contact us to open an account. Thank you for your continued support!
⸻
Currently Operating Countries
🇮🇳
 India / 
🇵🇰
 Pakistan / 
🇧🇩
 Bangladesh
⸻
Bangladesh Payment Solutions
 • Supported Products: NAGAD + BKASH
 • Supported Country: Bangladesh
⸻
We look forward to collaborating with you for a prosperous future!
✈️
✈️
：
@kissgogogo
 
@LGpay999",1750,False,False,LGpayment官方通知,False,True,True,False,False,False,False,True,False,105,2026-05-24T03:43:27.378777
