label,message,feat_char_count,feat_word_count,feat_sentence_count,feat_avg_word_length,feat_contains_bangla,feat_bangla_ratio,feat_contains_english,feat_is_code_mixed,feat_has_url,feat_url_count,feat_has_url_shortener,feat_has_phone,feat_phone_count,feat_urgency_word_count,feat_has_urgency,feat_scam_indicator_count,feat_has_scam_indicator,feat_action_word_count,feat_has_action,feat_exclamation_count,feat_question_count,feat_all_caps_words,feat_digit_count,feat_digit_ratio,feat_mentions_bkash,feat_mentions_nagad,feat_mentions_rocket,feat_mentions_dbbl,feat_mentions_otp,feat_mentions_pin,feat_has_spelling_error,feat_readability_score
scam,বনধের পরিসীমা থেকে প্রাইভেট জেনারেশন শুরু হয়েছে। <PERSON>।,59,8,2,6.5,True,1.3548387096774193,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,হারানো পণ্য পুনরুদ্ধার করতে আমাদের সাথে যোগাযোগ করুন।,53,8,1,5.75,True,1.6071428571428572,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,দ্রুত উপার্জনের জন্য আজই যোগ দিন। প্রতিদিন BDT 2000 থেকে BDT 5000 পর্যন্ত উপার্জন।,82,14,2,4.928571428571429,True,1.2619047619047619,True,True,False,0,False,False,0,2,True,0,False,0,False,0,0,2,8,0.0975609756097561,False,False,False,False,False,False,False,0
ham,আপনার পেমেন্ট পরবর্তী সপ্তাহে কাটা হবে না! দ্রুত কার্যক্রম নিন।,63,10,2,5.4,True,1.5757575757575757,False,False,False,0,False,False,0,1,True,0,False,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,আপনার প্রিয়জনের জন্য গোপন নোটিশ: সাধারণ ফিচার ডাউনলোড করুন।,60,9,1,5.777777777777778,True,1.4705882352941178,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,বিনিয়োগের জন্য দুর্দান্ত সুযোগ! ব্যাঙ্কের পার্টনারশিপে বড় লাভ।,64,8,2,7.125,True,1.71875,False,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,<PERSON>। আপনার <NRP> সফল হয়েছে।,33,5,2,5.8,True,0.7368421052631579,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,"আপনার একাউন্ট থেকে অজানা লেনদেন হয়েছে, দ্রুত যাচাই করুন।",56,9,1,5.333333333333333,True,1.5333333333333334,False,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"আপনার মোবাইল রিচার্জ সফল হয়েছে, <PERSON>।",41,6,1,6.0,True,1.0833333333333333,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,জরুরি! OTP দিয়ে একাউন্ট যাচাই করুন না হলে ব্লক হবে।,51,10,2,4.2,True,1.3703703703703705,True,True,False,0,False,False,0,1,True,1,True,0,False,1,0,1,0,0.0,False,False,False,False,True,False,False,0
scam,"আজকের বিশেষ অফার থেকে সুযোগ নিন, আজই কল করুন।",45,9,1,4.111111111111111,True,1.4,False,False,False,0,False,False,0,2,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"আপনার লোন আবেদন সফল হয়েছে, ফর্ম <PERSON> জন্য OTP প্রদান করুন।",63,11,1,4.818181818181818,True,1.0526315789473684,True,True,False,0,False,False,0,0,False,1,True,0,False,0,0,2,0,0.0,False,False,False,False,True,False,False,0
scam,আপনার অ্যাকাউন্টে নতুন অ্যাক্টিভিটি শনাক্ত করা হয়েছে।,54,7,1,6.857142857142857,True,1.6785714285714286,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"নম্বর থেকে টাকা সফলভাবে উত্তোলন হয়েছে, <PERSON>।",49,7,1,6.142857142857143,True,1.2222222222222223,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,আপনার একাউন্টের বিস্তারিত তথ্য যাচাই করতে লিঙ্কে ক্লিক করুন।,60,9,1,5.777777777777778,True,1.5454545454545454,False,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,অনলাইন কেনাকাটায় ক্যাশব্যাক পেতে OTP পাঠান।,44,6,1,6.5,True,1.4583333333333333,True,True,False,0,False,False,0,0,False,1,True,1,True,0,0,1,0,0.0,False,False,False,False,True,False,False,0
ham,"নতুন সিম <DATE_TIME>, ধন্যবাদ ব্যবহারের জন্য।",45,6,1,6.666666666666667,True,1.0,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,আপনার জয়েন্ট অ্যাকাউন্টে সন্দেহজনক লেনদেন হয়েছে।,50,6,1,7.5,True,1.5714285714285714,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,সতর্কতা: অজানা নম্বর থেকে কল আসলে অবহেলা করুন।,46,8,1,4.875,True,1.4230769230769231,False,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,"আজকের <DATE_TIME> সফল হয়েছে, পণ্য গ্রহণের জন্য ধন্যবাদ।",56,8,1,6.125,True,1.0588235294117647,True,True,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,আপনার ওটিপি কোড দিন অন্যথায় একাউন্ট বন্ধ হবে।,46,8,1,4.875,True,1.4615384615384615,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your package has been shipped. Track your delivery at this link.,64,11,2,4.909090909090909,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You've won a free gift card. Click now to claim.,65,11,3,5.0,False,0.0,True,False,False,0,False,False,0,1,True,4,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Our records show suspicious activity in your account. Contact support.,70,10,2,6.1,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your subscription is about to expire. Renew now for uninterrupted service.,74,11,2,5.818181818181818,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,You have an overdue bill of BDT 3000. Pay immediately to avoid disconnect.,74,13,2,4.769230769230769,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,0,0,1,4,0.05405405405405406,False,False,False,False,False,False,False,0
scam,Limited-time offer! Double your money in <DATE_TIME>. Invest now.,65,9,3,6.333333333333333,False,0.0,True,False,False,0,False,False,0,2,True,1,True,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Loan approved! Send your details to receive funds <DATE_TIME>.,62,9,2,6.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your online order is ready. View details here.,46,8,2,4.875,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Fake invoice attached. Please review and click the link to pay.,63,11,2,4.818181818181818,False,0.0,True,False,False,0,False,False,0,0,False,0,False,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your car insurance claim has been approved. Contact us to finalize.,67,11,2,5.181818181818182,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,It’s your last chance to claim your cashback. Act now!,54,10,2,4.5,False,0.0,True,False,False,0,False,False,0,3,True,2,True,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"You have been selected for a surveys. Complete now and win BDT 10,000.",70,13,2,4.461538461538462,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,1,5,0.07142857142857142,False,False,False,False,False,False,False,0
scam,Attention! Your mobile data plan will expire <DATE_TIME>. Renew now.,68,10,3,5.9,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Fake urgent message: You owe BDT 500 for missed payment. Pay now.,65,12,2,4.5,False,0.0,True,False,False,0,False,False,0,2,True,0,False,1,True,0,0,1,3,0.046153846153846156,False,False,False,False,False,False,False,0
scam,Your bank account is locked. Verify now to regain access.,57,10,2,4.8,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Limited-time deal: Buy now and get 50% discount on all products.,64,11,1,4.909090909090909,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,0,0,0,2,0.03125,False,False,False,False,False,False,False,0
scam,Mystery shopping opportunity! Earn BDT <DATE_TIME>. Sign up now.,64,9,3,6.222222222222222,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,1,0,2,0,0.0,False,False,False,False,False,True,False,0
ham,Your recent transaction of BDT 4200 was successfully processed.,63,9,1,6.111111111111111,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.06349206349206349,False,False,False,False,False,False,False,0
scam,Warning! Suspicious activity detected. Change your credentials now.,67,8,3,7.5,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your gaming account has been hacked. Change your password immediately.,70,10,2,6.1,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"অবিলম্বে আপনার একাউন্ট যাচাই করুন, না হলে এটি বন্ধ হয়ে যাবে।",60,11,1,4.545454545454546,True,1.5,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"আজকের বিশেষ ছাড়ে অংশ নিন, আজই যোগাযোগ করুন।",44,8,1,4.625,True,1.5217391304347827,False,False,False,0,False,False,0,2,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"আপনার লোন আবেদন সফল, দ্রুত OTP দিন যাচাইয়ের জন্য।",50,9,1,4.666666666666667,True,1.2758620689655173,True,True,False,0,False,False,0,1,True,1,True,0,False,0,0,1,0,0.0,False,False,False,False,True,False,False,0
scam,"আপনার ডেবিট কার্ডের সীমা শেষ হতে যাচ্ছে, আরও তথ্যের জন্য কল করুন।",65,12,1,4.5,True,1.4857142857142858,False,False,False,0,False,False,0,1,True,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,মোবাইল বিল বাবদ ৫০০ টাকা সফলভাবে পরিশোধ হয়েছে।,47,8,1,5.0,True,1.6956521739130435,False,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,3,0.06382978723404255,False,False,False,False,False,False,False,0
scam,"Hello from BLOrange club. For <DATE_TIME> free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: <URL>",151,26,3,4.846153846153846,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,0,3,4,0.026490066225165563,False,False,False,False,False,False,False,0
scam,Call FREEPHONE +8800 <DATE_TIME> now!,37,5,1,6.6,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,1,0,2,4,0.10810810810810811,False,False,False,False,False,False,False,0
ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile <DATE_TIME> Ur Nature 2nd Ur SMS and <DATE_TIME> Lovely Friendship\""... good morning dear""",146,26,2,4.653846153846154,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,4,5,0.03424657534246575,False,False,False,False,False,False,False,0
scam,"Loan for any purpose 500 tk- 75,000tk. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free +880 <DATE_TIME> or text back 'help'",168,28,5,5.035714285714286,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,0,1,1,11,0.06547619047619048,False,False,False,False,False,False,False,0
ham,Sorry i'm not free...,21,4,1,4.5,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,How. Its a little difficult but its a simple way to enter this place,68,14,2,3.9285714285714284,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call <PHONE_NUMBER>. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,157,27,4,4.851851851851852,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,1,0,8,14,0.08917197452229299,False,False,False,False,False,False,False,0
scam,Your package delivery is delayed. Track now at this fake link.,62,11,2,4.7272727272727275,False,0.0,True,False,False,0,False,False,0,1,True,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Get rich quick! Invest BDT 10,000 <DATE_TIME> and double your money fast.",73,12,2,5.166666666666667,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,1,0,2,5,0.0684931506849315,False,False,False,False,False,False,False,0
scam,Your job application was successful! Reply to claim your position,65,10,2,5.6,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Verify your phone number now to avoid service interruption.,59,9,1,5.666666666666667,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Free $1000 gift card! Click here to redeem before it expires.,61,11,2,4.636363636363637,False,0.0,True,False,False,0,False,False,0,1,True,3,True,1,True,1,0,0,4,0.06557377049180328,False,False,False,False,False,False,False,0
ham,Your recent online purchase has been shipped successfully.,58,8,1,6.375,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Alert: Classified documents found linked to your account. Contact now!,70,10,2,6.1,False,0.0,True,False,False,0,False,False,0,2,True,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your electricity bill of BDT 3000 is overdue. Pay now to avoid cut-off.,71,13,2,4.538461538461538,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,0,0,1,4,0.056338028169014086,False,False,False,False,False,False,False,0
scam,Congratulations! You’ve won a holiday trip. Reply to claim.,59,9,3,5.666666666666667,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Payment of BDT 5000 received. Thank you for your timely payment.,64,11,2,4.909090909090909,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.0625,False,False,False,False,False,False,False,0
scam,Urgent notice! Verify your social security number immediately.,62,8,2,6.875,False,0.0,True,False,False,0,False,False,0,2,True,1,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your bank loan has been approved. Send documents to finalize.,61,10,2,5.2,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Your subscription payment failed. Update billing info to continue.,66,9,2,6.444444444444445,False,0.0,True,False,False,0,False,False,0,0,False,0,False,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your ticket to the concert is confirmed. Thank you for your purchase.,69,12,2,4.833333333333333,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,You've been selected for a secret shopper job. Earn BDT <DATE_TIME>.,68,11,2,5.2727272727272725,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,"Important: Claim your tax refund of BDT 8,000 <DATE_TIME> via this link",71,12,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,2,4,0.056338028169014086,False,False,False,False,False,False,False,0
scam,Your online account will be suspended soon. Verify credentials now.,67,10,2,5.8,False,0.0,True,False,False,0,False,False,0,1,True,2,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your medical insurance claim has been processed successfully.,61,8,1,6.75,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,New investment opportunity: Guaranteed 30% <DATE_TIME> returns.,63,7,1,8.142857142857142,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,2,0.031746031746031744,False,False,False,False,False,False,False,0
ham,Your parcel has been dispatched. Track with tracking number XYZ123.,67,10,2,5.8,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.04477611940298507,False,False,False,False,False,False,False,0
scam,"Claim your free BDT 5,000 reward now by clicking this link before it expires!",77,14,1,4.571428571428571,False,0.0,True,False,False,0,False,False,0,2,True,3,True,1,True,1,0,1,4,0.05194805194805195,False,False,False,False,False,False,False,0
scam,You have unclaimed cashback waiting. Submit your details to claim it immediately.,81,12,2,5.833333333333333,False,0.0,True,False,False,0,False,False,0,1,True,2,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Final notice: Claim your government grant of BDT 10,000 within <DATE_TIME>",74,11,1,5.818181818181818,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,2,5,0.06756756756756757,False,False,False,False,False,False,False,0
scam,Congratulations! Claim your exclusive shopping voucher by replying with YES.,76,10,2,6.7,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,1,0,1,0,0.0,False,False,False,False,False,True,False,0
scam,"You are eligible to claim a BDT 3,000 bonus from your telecom operator.",71,13,1,4.538461538461538,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,0,0,1,4,0.056338028169014086,False,False,False,False,False,False,False,0
scam,Claim your prize by verifying your phone number within <DATE_TIME>.,67,10,1,5.8,False,0.0,True,False,False,0,False,False,0,0,False,3,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your loan disbursed amount now by confirming your bank details.,69,11,1,5.363636363636363,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Urgent: Claim compensation for delayed delivery by visiting this link.,70,10,1,6.1,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your free ticket for the concert happening near you <DATE_TIME>.,70,11,1,5.454545454545454,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,"Claim your BDT 7,500 insurance payout by contacting us immediately.",67,10,1,5.8,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,1,4,0.05970149253731343,False,False,False,False,False,False,False,0
scam,Claim your cashback by logging into your account with this link.,64,11,1,4.909090909090909,False,0.0,True,False,False,0,False,False,0,0,False,2,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"You have been selected to claim a new government subsidy, respond with your ID",78,14,1,4.642857142857143,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your refund for the recent transaction now before the offer expires.,74,12,1,5.25,False,0.0,True,False,False,0,False,False,0,2,True,2,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your mystery gift by sending a reply with your full name and address.,75,14,1,4.428571428571429,False,0.0,True,False,False,0,False,False,0,0,False,2,True,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your free mobile upgrade by confirming your account info via SMS.,71,12,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,You have a new message from the lottery office. Claim your winnings ASAP.,73,13,2,4.6923076923076925,False,0.0,True,False,False,0,False,False,0,1,True,2,True,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your prize money by paying a small processing fee at the link below,73,14,1,4.285714285714286,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,"Claim your BDT 15,000 bonus credits from our new app by signing up now.",71,14,1,4.142857142857143,False,0.0,True,False,False,0,False,False,0,1,True,2,True,0,False,0,0,1,5,0.07042253521126761,False,False,False,False,False,False,False,0
scam,Claim your tax refund by uploading your financial documents immediately.,72,10,1,6.3,False,0.0,True,False,False,0,False,False,0,1,True,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your exclusive membership rewards by clicking here. Limited time offer!,77,11,2,6.090909090909091,False,0.0,True,False,False,0,False,False,0,1,True,3,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your BDT 2000 payment has been received. Thank you for using our service.,73,13,2,4.6923076923076925,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.0547945205479452,False,False,False,False,False,False,False,0
scam,Urgent: Verify your identity to avoid account closure. Click this link now.,75,12,2,5.333333333333333,False,0.0,True,False,False,0,False,False,0,2,True,1,True,2,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You have been selected for a free smartwatch. Reply YES.,73,11,3,5.7272727272727275,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your electricity bill of BDT 1500 is due <DATE_TIME>. Please pay on time.,73,13,2,4.6923076923076925,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,2,4,0.0547945205479452,False,False,False,False,False,False,False,0
scam,Immediate action required! Suspicious login detected. Confirm your password.,76,9,3,7.555555555555555,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your mobile recharge of BDT 500 was successful.,47,8,1,5.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,3,0.06382978723404255,False,False,False,False,False,False,False,0
scam,"Last chance to claim your cashback offer worth BDT 10,000!",58,10,1,4.9,False,0.0,True,False,False,0,False,False,0,1,True,3,True,0,False,1,0,1,5,0.08620689655172414,False,False,False,False,False,False,False,0
ham,Package delivered! Track it anytime using tracking number #12345.,65,9,2,6.333333333333333,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,5,0.07692307692307693,False,False,False,False,False,False,False,0
scam,You won an exclusive holiday package. Contact us immediately to claim.,70,11,2,5.454545454545454,False,0.0,True,False,False,0,False,False,0,1,True,2,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your online subscription has been renewed successfully,54,7,1,6.857142857142857,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Warning! Your account has been suspended due to suspicious activity.,68,10,2,5.9,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Enjoy 20% discount on your next purchase. Use code SAVE20.,58,10,2,4.9,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.06896551724137931,False,False,False,False,False,False,False,0
scam,Your loan application was approved. Submit documents to receive payment.,72,10,2,6.3,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Thank you for your recent payment of BDT 3000.,46,9,1,4.222222222222222,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.08695652173913043,False,False,False,False,False,False,False,0
scam,Alert! Unrecognized device logged in to your account. Verify immediately.,73,10,3,6.4,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your food delivery has arrived. Please collect it.,50,8,2,5.375,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Claim your prize money worth BDT 5000 by sending your bank details now.,71,13,1,4.538461538461538,False,0.0,True,False,False,0,False,False,0,1,True,2,True,1,True,0,0,1,4,0.056338028169014086,False,False,False,False,False,False,False,0
ham,Your appointment with Dr. <PERSON> has been confirmed for <DATE_TIME>.,70,10,2,6.1,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,"You are selected for government subsidy. Verify details to claim BDT 15,000.",76,12,2,5.416666666666667,False,0.0,True,False,False,0,False,False,0,0,False,2,True,1,True,0,0,1,5,0.06578947368421052,False,False,False,False,False,False,False,0
ham,Your electricity bill payment of BDT 2600 was successful.,57,9,1,5.444444444444445,False,0.0,True,False,False,0,False,False,0,0,False,0,False,1,True,0,0,1,4,0.07017543859649122,False,False,False,False,False,False,False,0
ham,Your BDT 3000 utility bill has been paid successfully.,54,9,1,5.111111111111111,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,4,0.07407407407407407,False,False,False,False,False,False,False,0
scam,Urgent! Confirm your credit card details to avoid suspension.,61,9,2,5.888888888888889,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Congratulations! You won a free trip. Reply YES to claim your prize.,68,12,3,4.75,False,0.0,True,False,False,0,False,False,0,0,False,4,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,Your mobile data has been recharged with 2GB. Enjoy surfing.,60,10,2,5.1,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,1,0.016666666666666666,False,False,False,False,False,False,False,0
scam,Warning: Suspicious transaction detected. Verify your identity immediately.,75,8,2,8.5,False,0.0,True,False,False,0,False,False,0,1,True,1,True,1,True,0,0,0,0,0.0,False,False,False,False,False,False,False,0
ham,Your food order from FoodieApp is delivered. Enjoy your meal!,61,10,2,5.2,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,1,0,0,0,0.0,False,False,False,False,False,False,False,0
scam,Limited-time offer! Double your investment in <DATE_TIME>. Call now.,68,9,3,6.666666666666667,False,0.0,True,False,False,0,False,False,0,2,True,1,True,1,True,1,0,1,0,0.0,False,False,False,False,False,False,False,0
ham,You have successfully booked a taxi for <DATE_TIME>.,52,8,1,5.625,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,"Final notice! Claim your BDT 10,000 insurance payout <DATE_TIME>.",65,9,2,6.333333333333333,False,0.0,True,False,False,0,False,False,0,0,False,1,True,1,True,1,0,2,5,0.07692307692307693,False,False,False,False,False,False,False,0
ham,Your <DATE_TIME> gym subscription has been renewed. Thank you.,62,9,2,6.0,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,1,0,0.0,False,False,False,False,False,False,False,0
scam,You have unpaid fines totaling BDT 1200. Pay now to avoid penalties.,68,12,2,4.75,False,0.0,True,False,False,0,False,False,0,1,True,0,False,1,True,0,0,1,4,0.058823529411764705,False,False,False,False,False,False,False,0
ham,Event reminder: Music concert <DATE_TIME> at <DATE_TIME> at City Arena.,71,10,1,6.2,False,0.0,True,False,False,0,False,False,0,0,False,0,False,0,False,0,0,2,0,0.0,False,False,False,False,False,False,False,0
scam,Your debit card has been temporarily blocked for security reasons.,66,10,1,5.7,False,0.0,True,False,False,0,False,False,0,0,False,1,True,0,False,0,0,0,0,0.0,False,False,False,False,False,False,False,0
